1.717422999999999922e+00,2.896265582045999694e-04
1.719303000000000026e+00,6.671989116707999733e-04
1.720477999999999952e+00,1.209084151566799936e-03
1.721027000000000085e+00,2.172562183622600476e-03
1.721341999999999928e+00,1.539801010238399902e-03
1.722358000000000056e+00,2.816950956160000057e-03
1.723222000000000032e+00,1.868174609618400038e-03
1.724081999999999892e+00,1.995603536383199882e-03
1.724944999999999951e+00,8.939030678339998474e-04
1.859078000000000008e+00,1.397081872560399906e-03
1.860959000000000030e+00,1.222708497112599867e-03
1.862681999999999949e+00,1.196922199559999930e-04
1.863872999999999891e+00,1.699710521651999647e-04
1.864006000000000052e+00,7.311231741932000929e-04
1.865887000000000073e+00,2.689349207097600520e-03
1.866927999999999921e+00,8.070009109791999443e-04
1.867599999999999927e+00,4.546403265599999318e-04
1.867609999999999992e+00,1.919027917954000155e-03
1.867790999999999979e+00,7.563137764422000250e-04
1.869480999999999948e+00,3.060329927906400242e-03
1.871204000000000089e+00,5.491923861471999322e-04
1.874311999999999978e+00,5.101764805279999752e-04
1.876192000000000082e+00,3.716623780480000027e-04
1.877915000000000001e+00,9.371024955630000196e-04
1.879745999999999917e+00,2.583349965767999619e-04
1.881626999999999938e+00,1.885932162575999912e-04
1.883350000000000080e+00,1.361782584400000147e-03
1.900431999999999899e+00,4.244808716063999850e-04
1.902312000000000003e+00,4.599676277279999875e-05
1.904036000000000062e+00,2.050494449120000110e-05
1.925035999999999969e+00,4.434070171320000204e-04
1.926916999999999991e+00,2.538526236550999859e-03
1.928639999999999910e+00,3.073477618176000212e-03
1.937815999999999983e+00,9.276790267840000594e-05
1.940287000000000095e+00,1.744252043241999997e-04
1.940871000000000013e+00,1.392679749534000153e-04
1.941734999999999989e+00,7.451641070700000113e-05
1.943341999999999903e+00,1.716204187040000061e-04
1.944206000000000101e+00,1.933361218932000219e-04
1.952326000000000006e+00,1.235607602140000028e-04
1.955381000000000036e+00,5.573207372390000290e-04
1.956245000000000012e+00,6.027194757490000237e-04
1.997940999999999967e+00,6.051875173696000471e-04
2.000970000000000137e+00,1.523550563819999946e-04
2.000996000000000219e+00,2.412962257077600359e-03
2.001860000000000195e+00,1.452052353976000104e-03
2.002256000000000036e+00,1.539290363168000029e-03
2.004024999999999945e+00,3.374641826299999833e-04
2.004888999999999921e+00,4.610230226165999115e-04
2.005310999999999844e+00,3.739832823803999743e-04
2.005527999999999977e+00,5.214643145174399988e-03
2.006174999999999820e+00,7.323862825499999080e-05
2.010456000000000021e+00,6.627124416023999834e-03
2.014050000000000118e+00,1.224790369836000273e-02
2.020760999999999807e+00,6.673724863379999891e-05
2.026196000000000108e+00,1.049594247591199977e-03
2.046882000000000090e+00,1.451784217988400134e-03
2.071486000000000161e+00,5.532193371040000727e-05
2.079470999999999847e+00,1.838927360286599783e-03
2.081942999999999877e+00,6.621566830147799197e-03
2.084398999999999891e+00,2.204509574216400019e-03
2.086870999999999921e+00,2.054691449179999710e-05
2.087992999999999988e+00,1.620786191911600038e-03
2.090465000000000018e+00,9.466428258559999405e-04
2.093980999999999870e+00,9.447099980549999304e-04
2.094704000000000121e+00,4.161080479926400864e-03
2.097176000000000151e+00,1.139340858675840125e-02
2.098908999999999914e+00,9.970615335420001182e-04
2.100138999999999978e+00,6.284769704366600582e-03
2.102503000000000011e+00,2.514467017319399651e-03
2.102611000000000008e+00,2.450181429266200337e-03
2.109214999999999840e+00,6.561092916199998929e-05
2.114650000000000141e+00,1.384304870899999949e-04
2.120824999999999960e+00,3.598403777499999920e-05
2.123295999999999850e+00,2.543199016959999664e-05
2.135334999999999983e+00,9.832876021399999771e-05
2.139597000000000193e+00,1.585636508246400338e-03
2.142624999999999780e+00,1.889011477774999804e-03
2.143911999999999818e+00,1.215307861193439844e-02
2.144524999999999793e+00,1.693353825829999959e-03
2.145429000000000030e+00,1.527232215365999994e-04
2.147553999999999963e+00,2.077144294555999986e-04
2.147901000000000060e+00,1.174923326009999974e-04
2.148118999999999890e+00,4.497119348284999742e-03
2.148839999999999861e+00,3.863533523615999676e-03
2.151148000000000060e+00,2.931326356639999916e-04
2.152433999999999958e+00,6.935921529107999441e-04
2.154830000000000023e+00,5.291396238339999506e-04
2.157859000000000194e+00,1.866551487574400273e-03
2.159145000000000092e+00,4.838267821940999899e-03
2.159940000000000193e+00,7.526691079440000652e-04
2.160264999999999880e+00,4.046744926748000078e-03
2.163294000000000050e+00,9.801963857901600796e-03
2.164579999999999949e+00,3.130490057551999720e-03
2.180950000000000166e+00,5.217547751600000233e-04
2.183978999999999893e+00,1.113990904445999789e-04
2.185264999999999791e+00,1.959745652000000066e-05
2.205554999999999932e+00,4.288613475300000026e-04
2.208584000000000103e+00,1.438931347078400156e-03
2.209870000000000001e+00,3.456472252141999917e-03
