1.842869000000000090e+00,4.295099432625539484e+05
1.848120999999999903e+00,2.377199048617649169e+04
1.851777000000000006e+00,2.198813312746133597e+05
1.854586999999999986e+00,1.290046346850259695e+06
1.857029999999999959e+00,1.355286789748032577e+06
1.860082999999999931e+00,1.194602759270637907e+05
1.863494999999999902e+00,3.633651315462657367e+05
1.865334999999999965e+00,2.712818366409301525e+05
1.868797999999999959e+00,2.144521486078574671e+05
1.871801000000000048e+00,1.853465956237489590e+05
1.872943999999999942e+00,1.005465402225583326e+06
1.877707000000000015e+00,1.244308064386182232e+06
1.880900999999999934e+00,3.892203986212937743e+05
1.881852000000000080e+00,6.198146696627406636e+05
1.886012000000000022e+00,2.547055521590594144e+05
1.889809000000000072e+00,7.949741217688639881e+04
1.890157000000000087e+00,1.424049545025191735e+06
1.898114000000000079e+00,6.504358390676868148e+05
1.930180999999999925e+00,8.485137087205509306e+04
1.939089999999999980e+00,6.441383314844960114e+05
1.940244999999999997e+00,1.073323151932767069e+05
1.947394999999999987e+00,6.908636981682686601e+05
1.949152999999999913e+00,2.885747302881574724e+05
1.957459000000000060e+00,1.140206050929534831e+05
2.014864000000000210e+00,3.973871283323199168e+04
2.020116999999999940e+00,5.036678369526634342e+05
2.026583000000000023e+00,1.594522282733231259e+05
2.040793999999999997e+00,1.391977856858685613e+06
2.044938999999999840e+00,1.383079141279581934e+06
2.052896000000000054e+00,1.853989803905632813e+06
2.065027000000000168e+00,6.516324860624040011e+05
2.073053999999999952e+00,3.145012907285820693e+05
2.073935000000000084e+00,2.349834931094390806e+06
2.081961999999999868e+00,3.183720917188681778e+05
2.082240000000000091e+00,2.571018527130000002e+05
2.090017000000000014e+00,2.929790756847953307e+05
2.090268000000000015e+00,2.403650445580768574e+05
2.095269000000000048e+00,9.894521379816161934e+05
2.101735000000000131e+00,4.920384191770447651e+05
2.102177000000000184e+00,3.877109819357150700e+05
2.104349000000000025e+00,2.045078817202255013e+05
2.109602000000000199e+00,1.376780154919060296e+05
2.112241000000000035e+00,2.452602929810740752e+05
2.115946000000000105e+00,1.286263316305313492e+06
2.116067000000000142e+00,1.564680915931810450e+05
2.118412000000000184e+00,3.561685660486668348e+04
2.120092000000000088e+00,5.455673382699090289e+05
2.123664000000000218e+00,1.325755652597168810e+05
2.128048999999999857e+00,1.532764378965389369e+04
2.130129999999999857e+00,6.619932845236965477e+03
2.130278999999999812e+00,3.336808342499339778e+04
2.134424000000000099e+00,2.153987420656674367e+05
2.142380999999999869e+00,2.087773422246078961e+06
2.144340999999999831e+00,9.912489360261416296e+05
2.145093999999999834e+00,1.122462330244411714e+05
2.148486999999999814e+00,5.971171689001223422e+04
2.150347000000000008e+00,1.225100992032896611e+05
2.151388999999999996e+00,1.965945489109538612e+05
2.156442999999999888e+00,3.349804974691390526e+05
2.156642000000000170e+00,1.881902354752195970e+04
2.156811999999999951e+00,5.939289271610466531e+05
2.162497999999999809e+00,1.387464994499077438e+05
2.163107000000000113e+00,7.326301530793962302e+05
2.167749999999999844e+00,3.129477279579030001e+05
2.171024000000000065e+00,2.557307891534339869e+05
2.174215999999999926e+00,5.621991671098716324e+05
2.175168999999999908e+00,1.069999813634888735e+06
2.177318999999999782e+00,2.161081732042604126e+06
2.177328999999999848e+00,8.126790936528892256e+06
2.181464000000000070e+00,6.617431403328961460e+04
2.183126000000000122e+00,6.727821373635313939e+05
2.187393000000000143e+00,1.355468338060482056e+05
2.188426999999999900e+00,5.155425704442331335e+05
2.189420999999999840e+00,3.244352793713281397e+06
2.191661999999999999e+00,1.496932018428774063e+04
2.192572999999999883e+00,1.264418659570823365e+05
2.200530000000000097e+00,2.185319629108553345e+05
2.201725000000000154e+00,7.106749296863763593e+06
2.205724000000000018e+00,1.123383842839677818e+06
2.215787999999999869e+00,1.145867656048775971e+05
2.232406999999999808e+00,2.294057032425057259e+05
2.237022000000000066e+00,6.844686120191002556e+04
2.238701999999999970e+00,8.691260119672288420e+04
2.242471000000000103e+00,6.738606744104706740e+04
2.245048999999999850e+00,3.236682232463894616e+04
2.248765000000000125e+00,1.434194307760357915e+05
2.249810000000000088e+00,4.443560540357371792e+05
2.259873999999999938e+00,1.205488080719777936e+05
2.312174999999999869e+00,5.129973315600222122e+04
2.320202000000000098e+00,2.029331881113469135e+05
2.326506999999999881e+00,1.796605516606141100e+04
2.334534000000000109e+00,8.352615212829720986e+04
2.340568999999999900e+00,6.405262688295380940e+04
2.348596999999999824e+00,2.633532071149262483e+05
2.367252000000000134e+00,5.727430866067777970e+04
2.373546999999999851e+00,2.835745654624841991e+05
2.375278999999999918e+00,1.885702385501583922e+05
2.381574000000000080e+00,2.266330011744331568e+05
2.384656000000000109e+00,7.857834182415806572e+04
2.392682999999999893e+00,5.478572631607353687e+05
